,acl_name,acl_tot_elem,acl_name_hash,type,line_num,remark,action,protocol,svc_object_grp,svc_object,src_intfc,src_object_grp,src_object,src_host,src_network,src_mask,src_any,dst_intfc,dst_object_grp,dst_object,dst_host,dst_network,dst_mask,dst_any,dst_port,dst_port_grp,dst_port_object,log_level,log_interval,state,hit_count,line_hash,entry_protocol_icmp,entry_protocol,entry_src_fqdn,entry_src_range_start,entry_src_range_end,entry_src_host,entry_src_network,entry_src_mask,entry_src_any,entry_src_fqdn_state,entry_dst_fqdn,entry_dst_range_start,entry_dst_range_end,entry_dst_host,entry_dst_network,entry_dst_mask,entry_dst_any,entry_dst_fqdn_state,entry_icmp_type,entry_icmp_code,entry_port,entry_port_less_than,entry_port_greater_than,entry_port_range_start,entry_port_range_end,entry_hit_count,entry_state,entry_hash
2943,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,5985,,,,,0,,0x881f9e2f
2944,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,5986,,,,,0,,0x5ee2ee59
2945,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,5986,,,,,0,,0x7578999a
2946,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,5986,,,,,0,,0x38172c8f
2947,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,5986,,,,,0,,0x55f229f1
2948,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,5988,,,,,0,,0xcf05bd89
2949,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,5988,,,,,0,,0xa1cda335
2950,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,5988,,,,,0,,0xdbcf2dea
2951,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,5988,,,,,0,,0xbfdcfc21
2952,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,5989,,,,,0,,0xc3fdfae0
2953,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,5989,,,,,0,,0x3aea5e58
2954,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,5989,,,,,0,,0xdcc41179
2955,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,5989,,,,,0,,0x419b4e90
2956,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,50001,,,,,0,,0x0e13ee99
2957,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,50001,,,,,0,,0x2622cda0
2958,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,50001,,,,,0,,0xf121d7c3
2959,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,50001,,,,,0,,0x81dc6009
2960,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,snmptrap,,,,,0,,0xd52870de
2961,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,snmptrap,,,,,0,,0x71889de2
2962,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,snmptrap,,,,,0,,0x4c1325df
2963,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,snmptrap,,,,,0,,0xe7e82c63
2964,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,137,,,,,0,,0x4e3bf940
2965,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,137,,,,,0,,0xd0fd9dd6
2966,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,137,,,,,0,,0x08c96dd8
2967,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,137,,,,,0,,0x13a8acf3
2968,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,netbios-ns,,,,,0,,0x1ce56b5d
2969,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,netbios-ns,,,,,0,,0x89ff08bf
2970,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,netbios-ns,,,,,0,,0x14d5b944
2971,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,netbios-ns,,,,,0,,0xba6b6e16
2972,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,138,,,,,0,,0x168f3f1e
2973,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,138,,,,,0,,0xae3126d6
2974,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,138,,,,,0,,0x8550ceca
2975,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,138,,,,,0,,0xcb8de271
2976,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,netbios-dgm,,,,,0,,0x28d7ddeb
2977,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,netbios-dgm,,,,,0,,0xbe505043
2978,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,netbios-dgm,,,,,0,,0xc655cb89
2979,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,netbios-dgm,,,,,0,,0xafd050da
2980,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,netbios-ssn,,,,,0,,0x7aafd2f6
2981,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,netbios-ssn,,,,,0,,0x4d94a82c
2982,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,netbios-ssn,,,,,0,,0x15f805b3
2983,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,netbios-ssn,,,,,0,,0xf22ba6db
2984,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.222.20,,,,,,,,,10.130.122.96,255.255.255.224,,,,,139,,,,,0,,0x41cc3538
2985,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.222.20,,,,,,,,,10.130.123.32,255.255.255.240,,,,,139,,,,,0,,0x7347ffb6
2986,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.94.82,,,,,,,,,10.130.122.96,255.255.255.224,,,,,139,,,,,0,,0xc9686ee9
2987,VCLOUD-RMS_V2243-out,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.94.82,,,,,,,,,10.130.123.32,255.255.255.240,,,,,139,,,,,0,,0x5e9c9dc9
2988,VCLOUD-RMS_V2243-out,,,,14,Predefined rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,VCLOUD-RMS_V2243-out,,,extended,15,,permit,,SRV-IP-BACKUP-LEGATO,,,GRP-BACKUP-LEGATO-SERVERS,,,,,,,DM_INLINE_NETWORK_8,,,,,,,,,,,,1400,0xf27586af,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,7937,9936,0,,0x0cf9880d
2991,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,7937,9936,0,,0x595fabbf
2992,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,7937,9936,0,,0xa93296a1
2993,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,7937,9936,0,,0xbcb9d0da
2994,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,7937,9936,0,,0x23d86397
2995,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,7937,9936,0,,0xa592c129
2996,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,7937,9936,0,,0x46a6fbaf
2997,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,7937,9936,0,,0x5df59ced
2998,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.122.96,255.255.255.224,,,,,8844,,,,,0,,0xca3d4ae8
2999,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.123.32,255.255.255.240,,,,,8844,,,,,0,,0x09487e26
3000,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.122.96,255.255.255.224,,,,,8844,,,,,0,,0x9c73d3e0
3001,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.123.32,255.255.255.240,,,,,8844,,,,,0,,0x11102f95
3002,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.122.96,255.255.255.224,,,,,8844,,,,,0,,0xe1c4620c
3003,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.123.32,255.255.255.240,,,,,8844,,,,,0,,0xd1c8be0e
3004,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.122.96,255.255.255.224,,,,,8844,,,,,0,,0x33cb40f2
3005,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.123.32,255.255.255.240,,,,,8844,,,,,0,,0x60e04f52
3006,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,9000,9010,0,,0x52302395
3007,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,9000,9010,0,,0xa4695cf9
3008,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,9000,9010,0,,0xdd4b14ff
3009,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,9000,9010,0,,0xbae920a5
3010,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,9000,9010,0,,0xeca33854
3011,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,9000,9010,0,,0x56d17af5
3012,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,9000,9010,0,,0xd45333da
3013,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,9000,9010,0,,0x23f62fc8
3014,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,1,1024,315,,0x0706fd71
3015,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,1,1024,0,,0x5877b718
3016,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,1,1024,253,,0x7024164b
3017,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,1,1024,0,,0x6aa14462
3018,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,1,1024,0,,0xff38b2f4
3019,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,1,1024,0,,0x6782d134
3020,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,1,1024,714,,0x9ac81ae6
3021,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,1,1024,0,,0x58b1ce9a
3022,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,1,1024,0,,0x9873011e
3023,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,1,1024,0,,0x20bb5a5a
3024,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.85.104,,,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,1,1024,65,,0xa32a7ad7
3025,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.85.104,,,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,1,1024,0,,0x8403b465
3026,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.85.106,,,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,1,1024,0,,0x7761a409
3027,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.85.106,,,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,1,1024,0,,0x1bad01a0
3028,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.122.96,255.255.255.224,,,,,,,,1,1024,53,,0xc16b8e4d
3029,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.123.32,255.255.255.240,,,,,,,,1,1024,0,,0xe16bb1c0
3030,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.122.96,255.255.255.224,,,,,2638,,,,,0,,0x22793a2f
3031,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.123.32,255.255.255.240,,,,,2638,,,,,0,,0x77a124a2
3032,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.122.96,255.255.255.224,,,,,2638,,,,,0,,0x06c1b438
3033,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.123.32,255.255.255.240,,,,,2638,,,,,0,,0x35eb10da
3034,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.122.96,255.255.255.224,,,,,2638,,,,,0,,0xf2a547bf
3035,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.123.32,255.255.255.240,,,,,2638,,,,,0,,0x174226b8
3036,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.122.96,255.255.255.224,,,,,2638,,,,,0,,0xaf49ceba
3037,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.123.32,255.255.255.240,,,,,2638,,,,,0,,0x18d0f250
3038,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.122.96,255.255.255.224,,,,,2638,,,,,0,,0x64e21c6f
3039,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.123.32,255.255.255.240,,,,,2638,,,,,0,,0x7c10ea8e
3040,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.85.104,,,,,,,,,10.130.122.96,255.255.255.224,,,,,2638,,,,,0,,0x4576ee9f
3041,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.85.104,,,,,,,,,10.130.123.32,255.255.255.240,,,,,2638,,,,,0,,0x779d6e01
3042,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.85.106,,,,,,,,,10.130.122.96,255.255.255.224,,,,,2638,,,,,0,,0x8625d490
3043,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.85.106,,,,,,,,,10.130.123.32,255.255.255.240,,,,,2638,,,,,0,,0xb5673ffd
3044,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.122.96,255.255.255.224,,,,,2638,,,,,0,,0x315dd4d3
3045,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.123.32,255.255.255.240,,,,,2638,,,,,0,,0x9bfc3c9b
3046,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.122.96,255.255.255.224,,,,,10000,,,,,0,,0x47a446c7
3047,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.123.32,255.255.255.240,,,,,10000,,,,,0,,0xaa603518
3048,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.122.96,255.255.255.224,,,,,10000,,,,,0,,0x548805c9
3049,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.104,,,,,,,,,10.130.123.32,255.255.255.240,,,,,10000,,,,,0,,0xbe6500b9
3050,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.122.96,255.255.255.224,,,,,10000,,,,,0,,0xf36d289a
3051,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,10.130.85.106,,,,,,,,,10.130.123.32,255.255.255.240,,,,,10000,,,,,0,,0x582744d6
3052,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.122.96,255.255.255.224,,,,,10000,,,,,0,,0x808ff2cf
3053,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.214.96,255.255.255.224,,,,,,,10.130.123.32,255.255.255.240,,,,,10000,,,,,0,,0x09ee4658
3054,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.122.96,255.255.255.224,,,,,10000,,,,,0,,0x7303de9d
3055,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.85.96,255.255.255.248,,,,,,,10.130.123.32,255.255.255.240,,,,,10000,,,,,0,,0x5b2380d0
3056,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.85.104,,,,,,,,,10.130.122.96,255.255.255.224,,,,,10000,,,,,0,,0xfff9d29c
3057,VCLOUD-RMS_V2243-out,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.85.104,,,,,,,,,10.130.123.32,255.255.255.240,,,,,10000,,,,,0,,0x32637fed
